C:\Program Files\nodejs\node.exe --max-old-space-size=4096 .\main.js
Shape Processing Unit 0.2.0
Thu Jul 08 2021 09:00:39 GMT-0700 (Pacific Daylight Time)

Searching for shapes...
7321 ["ICRSISISCSLCLSO","ICLSISISCSRCRSO"]
7322 ["IISCRISC2SSO","IISCLISC2SSO","IISCRISC2SSRO","IISCLISC2SSLO","IISCLISC2SSUO","IISCRISC2SSUO","IISCRISC2SSLO","IISCLISC2SSRO"]
7323 ["ICRI2SRC2SUSO","ICRSCICU2SSSO","ICI2SRCUSR1SO","ICRSCICU2SSSUO","ICRI2SRC2SUSUO","ICI2SLCUSL1SO","ICRI1SCUSR1SO","ICLI1SCUSL1SO"]
7326 ["ICLICRSRC3SSSO","ICICRSRC3SSRSO","ICRCICU2SSSRSO","ICRICR3SC2SSSO","ICICR3SC2SSLSO","ICRSCICR22SSSO","ICRSCICR22SSSLO","ICRCICU2SSSRSRO"]
732b ["ICISCRISC3SSLSO","ICISCLISC3SSRSO"]
732e ["ICISCRISC3SSUSO","ICISCLISC3SSUSO","ICICUSRISC3SSSO","ICICUSLISC3SSSO"]
732f ["IICRISC2SSSUO","IICLISC2SSSO","IICLISC2SSSUO","IICRISC2SSSO","IICRISC2SSSLO","IICRISC2SSSRO","IICLISC2SSSLO","IICLISC2SSSRO"]
7331 ["ICR1SISISCLSO","ICR1SISISCLSUO","ICR1SISISCLSLO","ICRSRISISCRSO","ICRSRISISCRSUO","ICRSRISISCRSRO","ICRSRISISCRSLO","ICR1SISISCLSRO"]
7332 ["ICLISISC2SSO","ICRISISC2SSUO","ICLISISC2SSUO","ICRISISC2SSO","ICRISISC2SSRO","ICRISISC2SSLO","ICLISISC2SSLO","ICLISISC2SSRO"]
7333 ["IISICRSSCLSO","IISICRSSCLSUO","IISICRSSCLSLO","IISICLSSCRSO","IISICLSSCRSUO","IISICLSSCRSRO","IISICRSSCLSRO","IISICLSSCRSLO"]
7336 ["ICLII3SSLCLSSO","ICII3SSRCRSLSO","ICRII3SSRCRSSO","ICII3SSLCLSRSO","ICRII2SSCL1SSO","ICRII2SSCLSLSO","ICRII3SSRC1LSSO","ICRII3SSRCRSSUO"]
7338 ["ICRICLSSC1R2SSO","ICLICRSSC1L2SSO"]
7339 ["ICLII3SSRCRSSO","ICII3SSRCR1SSO","ICII3SSRCRSRSO","ICRII3SSLCLSSO","ICRII2SSCLSRSO","ICLII2SSCRSLSO","ICRII3SSRCRSUSO","ICRII3SSLCLSSUO"]
733b ["ICRSCII3SSCLSSO","ICLSCII3SSCRSSO","ICIISCUSRSCS1SO","ICIISCUSLSCS1SO","IISCISCRSC2USSO","IISCISCLSC2USSO"]
733e ["ICICR3SISC2SSSO","ICICRSRISC3SSSO"]
733f ["IIICRSSCLSSO","IIICRSSCLSSUO","IIICRSSCLSSLO","IIICLSSCRSSO","IIICLSSCRSSUO","IIICLSSCRSSRO","IIICRSSCLSSRO","IIICLSSCRSSLO"]
7344 ["ICRISC2SUSRCRSO","ICLISC2SUSLCLSO"]
7362 ["ICRC2SICR2SSSO","ICLC2SICL2SSSO","ICRSLCRIC3SRSSO","ICRSLCIC3SRSLSO","ICRC2SICR2SSSLO","ICRC2SICR2SSSUO","ICRC2SICR2SSSRO","ICLC2SICL2SSSRO"]
7363 ["ICRSIICXSRCRSSO","ICRICLSI2SCLSSO"]
7364 ["ICRISCL2SCSSO","ICLISCR2SCSSO","ICRISCL2SCSSUO","ICRISC1RISCSSO","ICLISCR2SCSSLO","ICLISCR2SCSSRO","ICRISCL2SCSSLO","ICRISCL2SCSSRO"]
7366 ["IISCRI1SCL1SSO","IISCRI1SCLSLSO","IISCRI2SRCRSSO","IISCLI2SLCLSSO","IISCI2SRCRSLSO","IISCI2SLCLSRSO","IISCRI2SRC1LSSO","IISCRI2SRCRSSUO"]
7367 ["ICRISCLISCSSLSO","ICLISCRISCSSRSO"]
736c ["ICICRI2SRCRSSSO","ICICLI2SLCLSSSO"]
736d ["IC1RISCRISCSSSO","IC1LISCLISCSSSO","ICRISC1RISCSSSO","ICRISCLISCSSUSO"]
736f ["IICRSSICRSCSSO","IICRI1SCL1SSSO","IICRI2SRCRSSSO","IICLI2SLCLSSSO","IICI2SRCRSLSSO","IICI2SLCLSRSSO","IICRSSICRSCSSLO","IICRI2SRCRSSSUO"]
7373 ["ICRCIISC3SRSSSO","ICLCIISC3SLSSSO"]
7376 ["ICRISCISCL2SSSO","ICLISCISCR2SSSO","ICIICRSSC1R2SSO","ICIICLSSC1L2SSO"]
7391 ["ICRISCRISCSSO","ICLISCLISCSSO","ICRISCRCSSU1SO","ICLISCLISCSSLO","ICRSCISC2L2SSO","ICLISCLISCSSRO","ICRISCRISCSSLO","ICRISCRISCSSRO"]
7393 ["ICRSIICXSLCLSSO","ICLSIICXSRCRSSO"]
7397 ["IC1RISCLISCSSSO","IC1LISCRISCSSSO","ICRISC1LISCSSSO","ICRISCRISCSSUSO"]
7398 ["IC1RICRSSCR2SSO","IC1LICLSSCL2SSO","ICRSLCLIC3SRSSO","ICRSLCIC3SRSRSO","ICRSCLISC2L2SSO","ICRSCIC3R1SSLSO"]
7399 ["IISCRI1SCLSRSO","IISCI2SRCR1SSO","IISCLI1SCRSLSO","IISCI2SRCRSRSO","IISCRI2SLCLSSO","IISCLI2SRCRSSO","IISCRI2SRCRSUSO","IISCRI2SLCLSSUO"]
739c ["ICICRI2SLCLSSSO","ICICLI2SRCRSSSO"]
739d ["ICRISCRISCSSLSO","ICLISCLISCSSRSO"]
739f ["IICRI1SCLSRSSO","IICI2SRCR1SSSO","IICRI2SLCLSSSO","IICI2SRCRSRSSO","IICLI1SCRSLSSO","IICLI2SRCRSSSO","IICRI2SRCRSUSSO","IICRI2SLCLSSSUO"]
73b3 ["ICISCLSISCSLSO","ICISCRSISCSRSO","ICISCRSISCSRSLO","ICISCRSISCSRSUO","ICISCRSISCSRSRO","ICISCLSISCSLSLO","ICISCLSISCSLSUO","ICISCLSISCSLSRO"]
73b6 ["IC1UISCRSISCSSO","IC1UISCLSISCSSO","ICISCLSUISCSSO","ICISCRSUISCSSO","ICISCRSUISCSSLO","ICISCRSUISCSSRO","ICISCLSUISCSSLO","ICISCLSUISCSSRO"]
73b9 ["ICISCRSISCSSO","ICISCLSISCSSO","ICISCRSISCSSUO","ICISCLSISCSSUO","ICISCRSISCSSLO","ICISCRSISCSSRO","ICISCLSISCSSLO","ICISCLSISCSSRO"]
73bb ["IISCRSCI2SCLSSO","IISCLSCI2SCRSSO"]
73bc ["ICISCRSISCSLSO","ICISCLSISCSRSO","ICISCRSISCSLSLO","ICISCRSISCSLSUO","ICISCRSISCSLSRO","ICISCLSISCSRSLO","ICISCLSISCSRSUO","ICISCLSISCSRSRO"]
73bf ["ICISICUSRSCS1SO","ICISICUSLSCS1SO","ICIISCRSSC2USSO","ICIISCLSSC2USSO","IICRSSCI2SCLSSO","IICLSSCI2SCRSSO"]
73d3 ["ICICR1SISCLSSSO","ICICRSRISCRSSSO"]
73d6 ["ICRISCISCSL1SSO","ICLISCISCSR1SSO"]
73dc ["ICRISCISC2RSSSO","ICLISCISC2LSSSO"]
73e3 ["ICICRISC2SSSSO","ICICLISC2SSSSO","ICICRISC4SSUSSO","ICICRISC2SSSSLO","ICICRISC2SSSSRO","ICICLISC4SSUSSO","ICICLISC2SSSSLO","ICICLISC2SSSSRO"]
73e6 ["ICICRISC2SSSRSO","ICICLISC2SSSLSO"]
73e9 ["ICICRISC2SSSLSO","ICICLISC2SSSRSO"]
73ec ["ICIC3RISC3SSSSO","ICIC3LISC3SSSSO","ICICRISC32SSSSO","ICICRISC2SSSUSO"]
73ef ["IICICR3SC2SSSSO","IICICRSRC3SSSSO"]
73f1 ["ICRSCI2SLSICXSO","ICRCRISI2SCLSSO","ICRCUISIC3SRSSO","ICRCISIC3SRSUSO","ICRCIICU3SSSLSO","ICLSCI2SRSICXSO","ICLCISIC3SLSUSO","ICLCIICU3SSSRSO"]
73f2 ["ICLCIICU3SSSSO","ICRCIICU3SSSSO","ICRCISI2SCLSUSO","ICRCISIC3SRSLSO","ICRCIICR32SSSSO","ICRCIICU3SSSSUO","ICRCIICU3SSSSRO","ICLCISIC3SLSRSO"]
73f3 ["ICRII2SCLSSSUO","ICLII2SCRSSSUO","ICRII2SCLSSSO","ICLII2SCRSSSO","ICRII2SCLSSSLO","ICRII2SCLSSSRO","ICLII2SCRSSSLO","ICLII2SCRSSSRO"]
73f4 ["ICLCISIC3SLSSO","ICRCISIC3SRSSO","ICRSCI2SRISCSSO","ICRCISIC3SRSSLO","ICRCISIC3SRSSUO","ICRCISIC3SRSSRO","ICRCIIC32SLSSSO","ICLCISIC3SLSSLO"]
73f6 ["ICLISI2SLCLSSO","ICISI2SRCRSLSO","ICRISI2SRCRSSO","ICISI2SLCLSRSO","ICRII2SCL1SSSO","ICRII2SCLSSLSO","ICRISI2SRC1LSSO","ICRISI2SRCRSSUO"]
73f7 ["ICRCISIC3SRSSSO","ICLCISIC3SLSSSO"]
73f8 ["ICLCISI2SCRSSO","ICRCISI2SCLSSO","ICRSCI2SSLICXSO","ICRCISI2SCLSSUO","ICRCISI2SCLSSRO","ICRCISIC3SRSRSO","ICRCII2SC1RSSSO","ICLCISI2SCRSSLO"]
73f9 ["ICLISI2SRCRSSO","ICISI2SRCR1SSO","ICISI2SRCRSRSO","ICRISI2SLCLSSO","ICRII2SCLSSRSO","ICLII2SCRSSLSO","ICRISI2SRCRSUSO","ICRISI2SLCLSSUO"]
73fb ["ICRCISI2SCLSSSO","ICLCISI2SCRSSSO"]
73fc ["ICISI2SRCRSSO","ICISI2SLCLSSO","ICISI2SRCRSSLO","ICRII2SC1RSSSO","ICISI2SRCRSSRO","ICISI2SLCLSSLO","ICRII2SCLSSUSO","ICISI2SLCLSSRO"]
73fe ["IISCICR3SC2SSSO","IISCICL3SC2SSSO"]
7511 ["IC1RSISCRC2SRSO","IC1RSISCRC2SLSO","IC1RSISCLISCRSO","IC1LSISCLC2SRSO"]
7513 ["ICISCRSISCLSO","ICISCLSISCRSO","ICISCLSISCRSLO","ICISCLSISCRSUO","ICISCLSISCRSRO","ICISCRSISCLSLO","ICISCRSISCLSUO","ICISCRSISCLSRO"]
7519 ["ICLISCRC2SLSSO","ICRISCLC2SRSSO","ICRISCLC2SRSSLO","ICRISCLC2SRSSUO","ICRISCLC2SRSSRO","ICLISCRC2SLSSLO","ICLISCRC2SLSSUO","ICLISCRC2SLSSRO"]
751f ["IICUSLISCLSSO","IICUSRISCRSSO","IICUSRISC1LSSO","IICUSRISCR1SSO","IICUSRISCRSSLO","IICUSRISCRSSUO","IICUSRISCRSSRO","IICUSLISCLSSRO"]
7531 ["ICLICLSSISCRSO","ICRICRSSISCLSO","ICRISCRCLSSL1SO","ICRICRSSISCLSUO","ICRICRSSISCLSRO","ICLISCLCRSSR1SO","ICLICLSSISCRSLO","ICLICLSSISCRSUO"]
7532 ["ICRISCL2SC2SSO","ICRISCL2SCRSSO","ICRISCL2SC2SSLO","ICRISCL2SC2SSUO","ICRISCL2SC2SSRO","ICRISCL2SCRSSLO","ICRISCL2SCRSSUO","ICRISCL2SCRSSRO"]
7533 ["IISCRISCL1SCSSO","IISCRISCLSLCSSO"]
753f ["IICRISCLSCSSSO","IICLISCRSCSSSO","IICRISCLSCSSSLO","IICRISCLSCSSSUO","IICRISCLSCSSSRO","IICLISCRSCSSSLO","IICLISCRSCSSSUO","IICLISCRSCSSSRO"]
7551 ["ICISCUSLISCLSO","ICISCUSRISCRSO","ICUSRISCRC2SLSO","ICUSLISCLC2SRSO","ICISCUSRISC1LSO","ICISCUSRISCR1SO","ICISCUSRISCRSUO","ICISCUSRISCRSRO"]
7553 ["ICISCRISCLSCSSO","ICISCLISCRSCSSO"]
7557 ["IICUSSRISCRC2SO","IICUSSLISCLC2SO"]
755f ["IICUSRISCRSCSSO","IICUSLISCLSCSSO"]
7573 ["IISCRISCL1SSO","IISCRISCLSLSO","IISCRISCLSLSRO","IISC1LISCLSRSO","IISC1RISCRSLSO","IISCRISCL1SSRO","IISCR1RISCRSSO","IISCRISCLSLSLO"]
757f ["IISCRSCISCRSUSO","IISCLSCISCLSUSO"]
7591 ["IC1RISCLCR3SSSO","IC1LISCRCL3SSSO","ICRISCRCLSSU1SO","ICLISCLCRSSU1SO"]
7598 ["ICLISC2LCRSSSO","ICRISC2RCLSSSO","ICRISC2RCLSSSLO","ICRISC2RCLSSSUO","ICRISC2RCLSSSRO","ICRISC1L2SCLSSO","ICLISC2LCRSSSLO","ICLISC2LCRSSSRO"]
7599 ["IISCRISCLSRCSSO","IISCLISCRSLCSSO"]
759f ["IIC1RISCRSCSSSO","IIC1LISCLSCSSSO","IICRISC1RSCSSSO","IICRISCLSUCSSSO"]
75d3 ["ICICUSRISCRSSSO","ICICUSLISCLSSSO"]
75d9 ["IISC1RISCRSSO","IISC1LISCLSSO","IISCRISC1RSSO","IISCRISCLSUSO","IISC1LISCLSSLO","IISC1LISCLSSRO","IISC1RISCRSSLO","IISC1RISCRSSRO"]
75f2 ["ICRISCLC2SI1SSO","ICLISCRC2SI1SSO"]
75f3 ["ICRI1ISCLSSCSSO","ICLI1ISCRSSCSSO"]
75f9 ["ICI2RISCRSSCSSO","ICI2LISCLSSCSSO"]
7711 ["IISCRC2SRSO","IISCRC2SLSO","IISCLC2SRSO","IISCLC2SLSO","IISCRC2SLSLO","IISCRC2SLSUO","IISCRC22LSSO","IISCRC2SRSUO"]
7713 ["ICICI3SSRSCLSO","ICICI3SSLSCRSO","ICICI3SSRSCLSLO","ICICI3SSRSCLSUO","ICICI3SSRSCLSRO","ICICI3SSLSCRSLO","ICICI3SSLSCRSUO","ICICI3SSLSCRSRO"]
7717 ["ICRIISCLC2SLSSO","ICLIISCRC2SRSSO","ICIISCLC2SRSSO","ICIISCRC2SLSSO","ICIISCRC2SLSSLO","ICIISCRC2SLSSUO","ICIISCLC2SRSSUO","ICIISCLC2SRSSRO"]
7719 ["ICICI3SSRCLSRSO","ICICI3SSLCRSLSO"]
771d ["ICRIISCLC2SRSSO","ICLIISCRC2SLSSO","ICIISCRC2SRSSO","ICIISCRC2SRSSLO","ICIISCRC2SRSSUO","ICIISCLC2SLSSO","ICIISCLC2SLSSUO","ICIISCLC2SLSSRO"]
771f ["IICRI2SLSCLSSO","IICUI2SSRCRSSO","IICRI2SLSC1RSSO","IICRI2SLSCL1SSO","IICRI2SLSCLSSLO","IICRI2SLSCLSSUO","IICRI2SLSCLSSRO","IICUI2SSRCRSSLO"]
7722 ["IISCRC2SSO","IISCLC2SSO","IISCRC2SSLO","IISCRC2SSUO"]
7723 ["ICRCIISCRC2SSSO","ICRISISCLC2SSSO","ICLCIISCLC2SSSO","ICLISISCRC2SSSO"]
772a ["ICRCIISCLC2SSSO","ICLCIISCRC2SSSO"]
772b ["ICIISCRC2SSSO","ICIISCLC2SSSO","ICLIISCRC2SSSO","ICRIISCLC2SSSO","ICIISCRC2SSSUO","ICIISCLC2SSSUO","ICIISCLC2SSSRO","ICIISCRC2SSSLO"]
772f ["IIICRSSCLC2SSSO","IIICLSSCRC2SSSO"]
7731 ["ICUISI2SSRCRSO","ICRISI2SLSCLSO","ICRISI2SLSC1RSO","ICRISI2SLSCL1SO","ICRISI2SLSCLSLO","ICRISI2SLSCLSUO","ICRISI2SLSCLSRO","ICUISI2SSRCRSLO"]
7732 ["IICRSSCLISC2SSO","IICLSSCRISC2SSO"]
7733 ["IISICUSSLCLSO","IISICUSSRCRSO","IISICUSSRCRSUO","IISICUSSRC1LSO","IISICUSSRCR1SO","IISICUSSRCRSLO","IISICUSSRCRSRO","IISICUSSLCLSRO"]
7736 ["IC1IISCRSCSSLSO","IC1IISCLSCSSRSO","ICR1SIISCRSCSSO","ICRSRIISCLSCSSO","ICRSIISCRSCSSO","ICRSIISCRSCSSLO","ICLSIISCLSCSSO","ICLSIISCLSCSSRO"]
7739 ["IC1RSIISCLSCSSO","IC1LSIISCRSCSSO","ICR1SIISCLSCSSO","ICRSRIISCRSCSSO","ICRSIISC1LSCSSO","ICRISISCLSRCSSO"]
773f ["ICRII2SCL3SSSO","ICLII2SCR3SSSO","ICRII2SCL3SSSLO","ICRII2SCL3SSSUO","ICRII2SCL3SSSRO","ICLII2SCR3SSSLO","ICLII2SCR3SSSUO","ICLII2SCR3SSSRO"]
7751 ["IISCUI2SSRCRSO","IISCRI2SLSCLSO","IISCRI2SLSC1RSO","IISCRI2SLSCL1SO","IISCRI2SLSCLSLO","IISCRI2SLSCLSUO","IISCRI2SLSCLSRO","IISCUI2SSRCRSLO"]
7753 ["ICRISISCRCXUSSO","ICLISISCRC1XSSO"]
7755 ["ICUSRISISCRC2SO","ICUSLISISCLC2SO"]
7759 ["ICRISISC1RCXSSO","ICLISISC1LCXSSO"]
7771 ["ICRISISCLCR2SSO","ICLISISCRCL2SSO"]
7772 ["ICLISISCRC2SSO","ICRISISCLC2SSO","ICRISISCLC2SSUO","ICRISISCLC2SSRO"]
7773 ["ICIISCRSC2SLSSO","ICIISCLSC2SRSSO"]
7779 ["ICISISC1RCLSSSO","ICISISC1LCRSSSO"]
7793 ["ICRSLIISCRSCSSO","ICRSIISCLSCSSO","ICRSIISCLSCSSUO","ICRSIISCLSCSSRO","ICLSRIISCLSCSSO","ICLSIISCRSCSSO","ICLSIISCRSCSSLO","ICLSIISCRSCSSUO"]
7799 ["ICUSRCIISC3SSO","ICRCRSIISC2SSO","IC1USIISCRSCSSO","IC1USIISCLSCSSO","ICRCRSIISC2SSLO","ICRCRSIISC2SSRO","ICUSRCIISC3SSLO","ICUSRCIISC3SSRO"]
779c ["IC1RSIISCRSCSSO","IC1LSIISCLSCSSO","ICRSLIISCLSCSSO","ICIISCLSCSSRSO","ICIISCRSCSSLSO","ICLSRIISCRSCSSO","ICIISCRSCSSLSLO","ICIISCLSCSSRSRO"]
779f ["ICIISC3RCLSSSSO","ICIISC3LCRSSSSO","IICI2SRCRSCSSSO","IICI2SLCLSCSSSO"]
77b2 ["ICIISCRC2S21SSO","ICIISCLC2S21SSO"]
77bb ["ICUSRCISISCS1SO","ICUSLCISISCS1SO","IISC1RSCSICUSSO","IISC1LSCSICUSSO","IISCRSCSICUSRSO","IISCLSCSICUSLSO"]
77d9 ["IISCIC3SSRCRSSO","IISCIC3SSLCLSSO"]
77f3 ["ICRII2SCLSSCSSO","ICLII2SCRSSCSSO"]
77f9 ["ICISI2SRCRSCSSO","ICISI2SLCLSCSSO","IISCICRC2SLSSSO","IISCICLC2SRSSSO"]
7911 ["IISCRISC2SLSO","ICUSLCIC3SSLSO","IISCLISC2SRSO","ICUSRCIC3SSRSO","IISCRISC22LSSO","IISCLISC2SRSLO","IISCRISC2SLSRO","IISCRISC2SLSUO"]
7913 ["IC1RSCIC3SSRSO","IC1RSCRIC3SSUSO","ICRSCUIC2SSLSO","IC1RSCLIC3SSSO","IC1LSCIC3SSLSO","IC1LSCRIC3SSSO","IC1LSCRIC3SSSUO","ICRCRISC2SSRSO"]
7919 ["ICRSCRIC2SSSO","ICRSCRIC2SSSUO","ICLSCLIC2SSSUO","ICLSCLIC2SSSO","ICRSCRIC2SSSLO","ICRSCRIC2SSSRO","ICLSCLIC2SSSLO","ICLSCLIC2SSSRO"]
791f ["IICRISC2SLSSO","IICLISC2SRSSO","IICRISC2SLSSLO","IICRISC22LSSSO","IICRISC2SLSSUO","IICRISC2SLSSRO","IICLISC2SRSSRO","IICLISC2SRSSLO"]
7931 ["ICLSRCLIC3SSSO","ICLSRCIC3SSRSO","ICRSLCRIC3SSSO","ICRSLCIC3SSLSO","ICRC2SIC2SRSSO","ICLC2SIC2SLSSO","ICRSLCRIC3SSSUO","ICRC2SIC2SRSSLO"]
7932 ["ICLC2RSIC3SSSO","ICRC2LSIC3SSSO","ICRC2SICL2SSSO","ICLC2SICR2SSSO","ICRSLCIC3SLSRSO","ICRC2SIC2SRSLSO","ICRC2SICL2SSSUO","ICRC2SICL2SSSRO"]
7933 ["IISCRC2LIC4SSSO","IISCRC2IC4SSRSO","IISCLC2RIC4SSSO","IISCLC2IC4SSLSO","IISCIC3RSCSSRSO","IISCIC3LSCSSLSO"]
7939 ["ICRCICRSIC4SSSO","ICLCICLSIC4SSSO"]
793d ["ICRISCIC3SSLSSO","ICLISCIC3SSRSSO"]
793f ["IICRSSICLSCSSO","IICLSSICRSCSSO","ICRCI3SLIC4SSSO","ICLCI3SRIC4SSSO","IICRSSLICRSCSSO","IICRSSICLSCSSUO","IICLSSRICLSCSSO","IICLSSICRSCSSUO"]
7979 ["ICICRISC2SLSSSO","ICICLISC2SRSSSO"]
7988 ["IISCLISC2SUSO","IISCRISC2SUSO","ICUSLCIC3SSUSO","ICUSRCIC3SSUSO","IISCRISC2SUSLO","IISCRISC2SUSRO","IISCLISC2SUSLO","IISCLISC2SUSRO"]
7989 ["ICRSCUIC2SSSO","IC1RSCIC3SSUSO","ICRSCUIC2SSSLO","ICRSCUIC2SSSRO","IC1LSCIC3SSUSO","ICRCUISC2SSSO","ICRCUISC2SSSLO","ICRCUISC2SSSRO"]
798c ["IC1RSCLIC3SRSSO","IC1RSCIC3SRSRSO","IC1RCRIC3SSLSSO","IC1LSCRIC3SLSSO","ICR1LCIC3SSUSSO","ICRSCRIC2SSLSO","ICRCUIC2SSSRSO","ICRCUIC2SSSRSRO"]
798f ["IICLISC2SUSSO","IICRISC2SUSSO","IICRISC22USSSO","IICRISC2SUSSUO","IICRISC2SUSSLO","IICRISC2SUSSRO","IICLISC2SUSSLO","IICLISC2SUSSRO"]
7991 ["ICLISISC2SRSO","ICLC2ISC3SSRSO","ICRISISC2SLSUO","ICRC2ISC3SSLSO","ICRISISC2SLSO","ICRISISC22LSSO","ICRISISC2SLSRO","ICLISISC2SRSLO"]
7993 ["ICRC2LIISC4SSSO","ICRC2IISC4SSRSO","ICLC2RIISC4SSSO","ICLC2IISC4SSLSO","ICIISC3RSCSSRSO","ICIISC3LSCSSLSO"]
7998 ["ICRISISC2SUSO","ICRISISC2SUSUO","ICLISISC2SUSO","ICRSLCIC3SSUSO","ICLISISC2SUSLO","ICLISISC2SUSRO","ICRISISC2SUSLO","ICRISISC2SUSRO"]
7999 ["ICRC2ISISC3SSO","ICLC2ISISC3SSO","ICRC2ISISC3SSLO","ICRC2ISISC3SSUO","ICRC2ISISC3SSRO","ICLC2ISISC3SSLO","ICLC2ISISC3SSUO","ICLC2ISISC3SSRO"]
799b ["ICRC2SIISC3SSSO","ICLC2SIISC3SSSO"]
799c ["ICRC2RIISC4SSSO","ICRC2IISC4SSLSO","ICRIISC3RSCSSSO","ICLC2IISC4SSRSO","ICIISC3RSCSSLSO","ICIISC3LSCSSRSO"]
799d ["ICRCIISC3SSLSSO","ICLCIISC3SSRSSO"]
799e ["ICRCIISC3SSUSSO","ICLCIISC3SSUSSO"]
799f ["ICLCI3SIC4SSSO","ICRCI3SIC4SSSO","ICRCI3SIC4SSSLO","ICRCI3SIC4SSSUO","ICRCI3SIC4SSSRO","ICLCI3SIC4SSSLO","ICLCI3SIC4SSSUO","ICLCI3SIC4SSSRO"]
79b3 ["ICRCIISC3SSSRSO","ICLCIISC3SSSLSO"]
79b6 ["IC1RCIISC3SSSSO","IC1LCIISC3SSSSO","ICRCIISC3SSSUSO","ICRCIISC22SSSSO"]
79b9 ["ICRCIISC3SSSSO","ICRCIISC3SSSSLO","ICRCIISC3SSSSUO","ICRCIISC3SSSSRO","ICLCIISC3SSSSO","ICLCIISC3SSSSLO","ICLCIISC3SSSSUO","ICLCIISC3SSSSRO"]
79bb ["IISCRC2SIC3SSSO","IISCLC2SIC3SSSO"]
79bc ["ICRCIISC3SSSLSO","ICLCIISC3SSSRSO"]
79bf ["IICRC2SIC3SSSSO","IICLC2SIC3SSSSO"]
79c4 ["ICLSRCRIC3SSSO","ICLSRCIC3SSLSO","ICRSLCLIC3SSSO","ICRSLCIC3SSRSO","ICRC2SIC2SLSSO","ICLC2SIC2SRSSO","ICRSLCRIC3SSUSO","ICRC2SIC2SLSSRO"]
79c7 ["ICRISCIC3SSRSSO","ICLISCIC3SSLSSO"]
79c8 ["ICR1SCRIC2SSLSO","ICRSRCLIC2SSRSO","ICRSLCRIC3SLSSO","ICRSLCIC3SLSLSO","ICRC2RIC4SSSUSO","ICRC2LSUIC3SSSO","ICLSRCIC3SRSRSO","ICLC2RSIC3SSUSO"]
79c9 ["ICRCICLSIC4SSSO","ICLCICRSIC4SSSO"]
79cc ["IISCRC2RIC4SSSO","IISCRC2IC4SSLSO","IISCRIC3RSCSSSO","IISCLC2IC4SSRSO","IISCIC3RSCSSLSO","IISCIC3LSCSSRSO"]
79cd ["ICRISCLIC3SSSSO","ICLISCRIC3SSSSO"]
79cf ["IICICRSCSSLSSO","ICRCI3SRIC4SSSO","IICICLSCSSRSSO","ICLCI3SLIC4SSSO","IIC1RSSICRSCSSO","IIC1LSSICLSCSSO","IICRSSLICLSCSSO","IICLSSRICRSCSSO"]
79d3 ["ICRCIISC3SSRSSO","ICLCIISC3SSLSSO"]
79d9 ["ICRCLIISC3SSSSO","ICRCIISC3SLSSSO"]
79dd ["IISCRCIC3SSLSSO","IISCLCIC3SSRSSO"]
79df ["IICRCIC3SSLSSSO","IICLCIC3SSRSSSO"]
79e9 ["ICICRISC2SUSSSO","ICICLISC2SUSSSO"]
79ee ["IISCRCIC3SSUSSO","IISCLCIC3SSUSSO"]
79ef ["IICRCIC3SSUSSSO","IICLCIC3SSUSSSO"]
79f1 ["ICLCLISIC3SSSO","ICLCISIC3SSRSO","ICRCRISIC3SSSO","ICRCISIC3SSLSO","ICRCRISIC3SSSUO","ICRCRISIC3SSSRO","ICRCUIIC3SSSLSO","ICRCISIC3SLSUSO"]
79f2 ["ICRCISIC3SSSO","ICLCISIC3SSSO","ICLCISIC3SSSLO","ICRCIIC32SSSSO","ICLCISIC3SSSRO","ICRCISIC3SSSUO","ICRCISIC3SSSLO","ICRCISIC3SSSRO"]
79f3 ["ICRC2LISIC4SSSO","ICRC2ISIC4SSRSO","ICRI1SSICLSCSSO","ICLC2RISIC4SSSO","ICISIC3RSCSSRSO","ICISIC3LSCSSLSO"]
79f4 ["ICRCISIC3SLSSO","ICLCISIC3SSLSO","ICRCLISIC3SSSO","ICRCISIC3SSRSO","ICRCRISIC3SSUSO","ICRCUISIC3SSLSO","ICRCUIIC3SSSRSO","ICRCISIC3SLSSUO"]
79f6 ["ICISIC3RSCSSSO","ICISIC3LSCSSSO","ICI1SSICRSCSSO","ICI1SSICLSCSSO","ICI2SSRICRSCSSO","ICI2SSLICLSCSSO","ICI1SSICRSCSSLO","ICI1SSICLSCSSRO"]
79f7 ["ICRCISIC3SSRSSO","ICLCISIC3SSLSSO"]
79f8 ["ICRCUIIC3SSSSO","ICRCUISIC3SSSO","ICLCISIC3SSUSO","ICRCISIC3SSUSO","ICRCRISIC3SSLSO","ICRCUISIC3SSSRO","ICRCUIIC3SSSSLO","ICRCUIIC3SSSSRO"]
79f9 ["ICRC2ISIC4SSSO","ICLC2ISIC4SSSO","ICRC2ISIC4SSSLO","ICRC2ISIC4SSSUO","ICRC2ISIC4SSSRO","ICLC2ISIC4SSSLO","ICLC2ISIC4SSSUO","ICLC2ISIC4SSSRO"]
79fb ["ICRCISIC3SSSSO","ICRCISIC3SSSSLO","ICRCISIC3SSSSUO","ICRCISIC3SSSSRO","ICLCISIC3SSSSO","ICLCISIC3SSSSLO","ICLCISIC3SSSSUO","ICLCISIC3SSSSRO"]
79fc ["ICRC2RISIC4SSSO","ICRC2ISIC4SSLSO","ICRISIC3RSCSSSO","ICLC2ISIC4SSRSO","ICI2SRSICRSCSSO","ICI2SLSICLSCSSO"]
